Fern,#63a950,99,169,80,63.103153228759766,-39.6940803527832,44.322349548339844
Old Rose,#c87f89,200,127,137,61.2880744934082,25.585763931274414,14.904840469360352
Pale Light Green,#b1fc99,177,252,153,92.3565444946289,-42.48143768310547,48.883968353271484
Peachy Pink,#ff9a8a,255,154,138,74.15664672851562,32.337913513183594,33.49016189575195
Rosy Pink,#f6688e,246,104,142,63.39138412475586,52.97577667236328,16.262605667114258
Light Bluish Green,#76fda8,118,253,168,90.24520111083984,-57.574073791503906,38.64022445678711
Light Bright Green,#53fe5c,83,254,92,88.75154876708984,-72.69334411621094,68.97442626953125
Light Neon Green,#4efd54,78,253,84,88.28643035888672,-73.77047729492188,71.28191375732422
Light Seafoam,#a0febf,160,254,191,92.59268951416016,-44.10682678222656,31.389854431152344
Tiffany Blue,#7bf2da,123,242,218,88.1226577758789,-44.48992156982422,11.827220916748047
Washed Out Green,#bcf5a6,188,245,166,91.21949005126953,-34.52681350708008,41.553627014160156
Browny Orange,#ca6b02,202,107,2,55.76454544067383,30.567655563354492,66.89652252197266
Nice Blue,#107ab0,16,122,176,47.8787956237793,-16.121524810791016,-27.917190551757812
Sapphire,#2138ab,33,56,171,28.484495162963867,23.79743766784668,-56.40188980102539
Greyish Teal,#719f91,113,159,145,61.868492126464844,-22.32189178466797,10.29590129852295
Orangey Yellow,#fdb915,253,185,21,79.99771881103516,11.676307678222656,84.63482666015625
Parchment,#fefcaf,254,252,175,97.80766296386719,-13.527012825012207,47.115196228027344
Straw,#fcf679,252,246,121,95.53382873535156,-15.291996955871582,68.08588409423828
Very Dark Brown,#1d0200,29,2,0,2.8669071197509766,9.386839866638184,4.562716960906982
Terracota,#cb6843,203,104,67,55.6317253112793,33.826416015625,44.41815185546875
Ugly Blue,#31668a,49,102,138,40.814815521240234,-12.077742576599121,-17.97425651550293
Clear Blue,#247afd,36,122,253,52.171627044677734,9.442444801330566,-61.74432373046875
Creme,#ffffb6,255,255,182,98.74027252197266,-13.963995933532715,45.138580322265625
Foam Green,#90fda9,144,253,169,91.2512435913086,-50.94949722290039,39.73489761352539
Grey/green,#86a17d,134,161,125,63.42411804199219,-18.953338623046875,23.11627769470215
Light Gold,#fddc5c,253,220,92,88.83251953125,-3.8882646560668945,72.26492309570312
Seafoam Blue,#78d1b6,120,209,182,77.71429443359375,-37.252769470214844,14.403477668762207
Topaz,#13bbaf,19,187,175,68.29448699951172,-46.00459671020508,3.805150032043457
Violet Pink,#fb5ffc,251,95,252,66.1792984008789,68.38138580322266,-37.519718170166016
Wintergreen,#20f986,32,249,134,86.8460693359375,-73.24053955078125,49.280757904052734
Yellow Tan,#ffe36e,255,227,110,90.89947509765625,-5.657025337219238,67.3820571899414
Dark Fuchsia,#9d0759,157,7,89,34.508419036865234,54.886497497558594,2.291872978210449
Indigo Blue,#3a18b1,58,24,177,24.513816833496094,45.0739631652832,-66.27471923828125
Light Yellowish Green,#c2ff89,194,255,137,93.97666931152344,-39.534027099609375,58.275245666503906
Pale Magenta,#d767ad,215,103,173,59.31356430053711,46.277069091796875,-7.0784783363342285
Rich Purple,#720058,114,0,88,24.74466896057129,46.19231414794922,-12.950444221496582
Sunflower Yellow,#ffda03,255,218,3,88.21630859375,-3.96064829826355,92.55690002441406
Green/blue,#01c08d,1,192,141,69.0519027709961,-55.30555725097656,22.122222900390625
Leather,#ac7434,172,116,52,53.926612854003906,14.416078567504883,48.27891540527344
Racing Green,#014600,1,70,0,24.94454002380371,-32.77743911743164,33.739810943603516
Vivid Purple,#9900fa,153,0,250,42.574851989746094,72.8960189819336,-75.47142791748047
Dark Royal Blue,#02066f,2,6,111,9.85891056060791,32.18523406982422,-52.29175567626953
Hazel,#8e7618,142,118,24,50.75882339477539,-0.8007739186286926,54.447052001953125
Muted Pink,#d1768f,209,118,143,60.633968353271484,34.04719161987305,10.929495811462402
Booger Green,#96b403,150,180,3,69.12208557128906,-28.900545120239258,73.46432495117188
Canary,#fdff63,253,255,99,97.75370025634766,-20.1828670501709,79.1937255859375
Cool Grey,#95a3a6,149,163,166,65.94823455810547,-8.87358570098877,5.648749351501465
Dark Taupe,#7f684e,127,104,78,45.77931213378906,3.2944259643554688,23.78912353515625
Darkish Purple,#751973,117,25,115,28.620485305786133,44.155887603759766,-23.279272079467773
True Green,#089404,8,148,4,53.271034240722656,-55.205345153808594,57.52167892456055
Coral Pink,#ff6163,255,97,99,62.981163024902344,56.34961700439453,39.03026580810547
Dark Sage,#598556,89,133,86,51.387062072753906,-26.43196678161621,26.35555076599121
Dark Slate Blue,#214761,33,71,97,28.33151626586914,-9.366822242736816,-13.746994972229004
Flat Blue,#3c73a8,60,115,168,46.5395622253418,-8.862529754638672,-25.584110260009766
Mushroom,#ba9e88,186,158,136,67.2216796875,3.7552130222320557,23.52459144592285
Rich Blue,#021bf9,2,27,249,30.735698699951172,58.16791915893555,-95.06192779541016
Dirty Purple,#734a65,115,74,101,36.95255661010742,18.185771942138672,-2.1272852420806885
Greenblue,#23c48b,35,196,139,70.53813171386719,-55.133453369140625,25.23296546936035
Icky Green,#8fae22,143,174,34,66.94103240966797,-28.425601959228516,66.3182144165039
Light Khaki,#e6f2a2,230,242,162,93.21257019042969,-18.75499153137207,46.661808013916016
Warm Blue,#4b57db,75,87,219,42.29585266113281,25.00048828125,-59.89509963989258
Dark Hot Pink,#d90166,217,1,102,47.309505462646484,69.65472412109375,14.943621635437012
Deep Sea Blue,#015482,1,84,130,33.381813049316406,-10.563177108764648,-25.20906639099121
Carmine,#9d0216,157,2,22,33.1133918762207,52.98887634277344,40.92826461791992
Dark Yellow Green,#728f02,114,143,2,55.52325439453125,-26.366348266601562,61.55379867553711
Pale Peach,#ffe5ad,255,229,173,92.1112060546875,-2.3127200603485107,40.483856201171875
Plum Purple,#4e0550,78,5,80,16.93531036376953,36.220787048339844,-20.841812133789062
Golden Rod,#f9bc08,249,188,8,80.25889587402344,8.44680404663086,86.06741333007812
Neon Red,#ff073a,255,7,58,54.70695877075195,76.30547332763672,51.11909484863281
Old Pink,#c77986,199,121,134,59.75605773925781,28.060941696166992,14.302837371826172
Very Pale Blue,#d6fffe,214,255,254,97.09090423583984,-19.435287475585938,8.244336128234863
Blood Orange,#fe4b03,254,75,3,59.057960510253906,62.23054885864258,73.99566650390625
Grapefruit,#fd5956,253,89,86,61.28275680541992,58.34952926635742,43.690223693847656
Sand Yellow,#fce166,252,225,102,90.06343841552734,-6.2605180740356445,69.62065887451172
Clay Brown,#b2713d,178,113,61,54.05302810668945,18.93968391418457,44.4730110168457
Dark Blue Grey,#1f3b4d,31,59,77,23.3077392578125,-8.331890106201172,-9.392951011657715
Flat Green,#699d4c,105,157,76,59.667415618896484,-32.8553466796875,42.07716751098633
Light Green Blue,#56fca2,86,252,162,88.95085906982422,-64.36690521240234,39.500892639160156
Warm Pink,#fb5581,251,85,129,61.042747497558594,61.25862503051758,20.126935958862305
Dodger Blue,#3e82fc,62,130,252,55.04831314086914,7.153133869171143,-56.5284309387207
Gross Green,#a0bf16,160,191,22,73.03914642333984,-29.710250854492188,74.69203186035156
Ice,#d6fffa,214,255,250,97.0039291381836,-20.014366149902344,10.032732963562012
Metallic Blue,#4f738e,79,115,142,46.5395622253418,-10.671073913574219,-11.211023330688477
Pale Salmon,#ffb19a,255,177,154,79.45536804199219,22.004547119140625,32.609371185302734
Sap Green,#5c8b15,92,139,21,52.88169479370117,-32.89258575439453,55.31753921508789
Algae,#54ac68,84,172,104,63.6650276184082,-42.73365020751953,33.469818115234375
Bluey Grey,#89a0b0,137,160,176,64.48468780517578,-9.77096176147461,-1.8474928140640259
Greeny Grey,#7ea07a,126,160,122,62.52803039550781,-21.743785858154297,23.31915283203125
Highlighter Green,#1bfc06,27,252,6,87.02439880371094,-81.87252807617188,86.04849243164062
Light Light Blue,#cafffb,202,255,251,96.27935791015625,-23.560771942138672,8.388751029968262
Light Mint,#b6ffbb,182,255,187,93.9333267211914,-38.45998001098633,35.33348846435547
Raw Umber,#a75e09,167,94,9,47.796974182128906,23.12366485595703,57.39764404296875
Vivid Blue,#152eff,21,46,255,34.3648567199707,52.547149658203125,-92.13623046875
Deep Lavender,#8d5eb7,141,94,183,48.03019332885742,28.998035430908203,-30.89725112915039
Dull Teal,#5f9e8f,95,158,143,60.53921890258789,-27.651214599609375,9.272149085998535
Light Greenish Blue,#63f7b4,99,247,180,88.08016967773438,-57.663360595703125,29.92388153076172
Mud Green,#606602,96,102,2,41.42797088623047,-13.71623420715332,49.70690155029297
Pinky,#fc86aa,252,134,170,70.30001068115234,43.46474838256836,11.478461265563965
Red Wine,#8c0034,140,0,52,29.511722564697266,49.90186309814453,17.615684509277344
Shit Green,#758000,117,128,0,51.190677642822266,-17.774818420410156,58.610286712646484
Tan Brown,#ab7e4c,171,126,76,56.539249420166016,9.783889770507812,39.780921936035156
Darkblue,#030764,3,7,100,8.507226943969727,28.806846618652344,-47.76641082763672
Rosa,#fe86a4,254,134,164,70.44474029541016,43.63505172729492,14.867952346801758
Lipstick,#d5174e,213,23,78,46.80636215209961,65.55389404296875,28.09847068786621
Pale Mauve,#fed0fc,254,208,252,88.52677154541016,16.350173950195312,-3.0912585258483887
Claret,#680018,104,0,24,20.57335662841797,39.87291717529297,22.305965423583984
Dandelion,#fedf08,254,223,8,89.37726593017578,-6.7628374099731445,92.99996185302734
Orangered,#fe420f,254,66,15,58.01479721069336,65.15682220458984,71.15670776367188
Poop Green,#6f7c00,111,124,0,49.480411529541016,-18.396167755126953,57.035736083984375
Ruby,#ca0147,202,1,71,43.562355041503906,65.04475402832031,27.46294403076172
Dark,#1b2431,27,36,49,13.790125846862793,-2.5168681144714355,-6.169989585876465
Greenish Turquoise,#00fbb0,0,251,176,87.87308502197266,-69.2260971069336,31.28638458251953
Pastel Red,#db5856,219,88,86,55.39576721191406,47.833534240722656,34.900169372558594
Piss Yellow,#ddd618,221,214,24,84.14891815185547,-15.76521110534668,85.81301879882812
Bright Cyan,#41fdfe,65,253,254,90.60269165039062,-51.510536193847656,-2.1477315425872803
Dark Coral,#cf524e,207,82,78,52.27397155761719,46.05290985107422,34.7969856262207
Algae Green,#21c36f,33,195,111,69.77664184570312,-59.15281677246094,37.822044372558594
Darkish Red,#a90308,169,3,8,35.79487991333008,55.67842483520508,50.260986328125
Reddy Brown,#6e1005,110,16,5,23.16333770751953,37.41356658935547,34.0908088684082
Blush Pink,#fe828c,254,130,140,69.20964813232422,43.73398208618164,25.687458038330078
Camouflage Green,#4b6113,75,97,19,38.15391540527344,-20.093355178833008,41.69989013671875
Lawn Green,#4da409,77,164,9,60.146915435791016,-48.131656646728516,63.44501876831055
Putty,#beae8a,190,174,138,71.78585052490234,-2.7914392948150635,28.86866569519043
Vibrant Blue,#0339f8,3,57,248,35.28681945800781,44.831180572509766,-86.93245697021484
Dark Sand,#a88f59,168,143,89,60.790462493896484,0.266733855009079,38.508663177490234
Purple/blue,#5d21d0,93,33,208,32.5877571105957,52.52206039428711,-69.8576431274414
Saffron,#feb209,254,178,9,78.44977569580078,15.519867897033691,84.98870086669922
Twilight,#4e518b,78,81,139,36.287353515625,8.115516662597656,-25.501012802124023
Warm Brown,#964e02,150,78,2,41.605560302734375,24.483474731445312,53.423553466796875
Bluegrey,#85a3b2,133,163,178,65.10253143310547,-12.266374588012695,-2.0022666454315186
Bubble Gum Pink,#ff69af,255,105,175,65.72061920166016,57.81474304199219,2.1816482543945312
Duck Egg Blue,#c3fbf4,195,251,244,94.64865112304688,-24.89521598815918,9.29838752746582
Greenish Cyan,#2afeb7,42,254,183,89.13505554199219,-67.27544403076172,29.770462036132812
Petrol,#005f6a,0,95,106,36.13591384887695,-23.968521118164062,-7.090519428253174
Royal,#0c1793,12,23,147,17.7493839263916,34.496177673339844,-60.53254318237305
Butter,#ffff81,255,255,129,98.142578125,-17.882957458496094,67.88973999023438
Dusty Orange,#f0833a,240,131,58,66.44879150390625,34.27321243286133,61.99005126953125
Off Yellow,#f1f33f,241,243,63,93.5059814453125,-20.605548858642578,86.25653076171875
Pale Olive Green,#b1d27b,177,210,123,80.28630828857422,-26.74960708618164,47.111019134521484
Orangish,#fc824a,252,130,74,68.07042694091797,39.72080612182617,57.32164764404297
Leaf,#71aa34,113,170,52,63.92189025878906,-37.35593032836914,57.030006408691406
Light Blue Grey,#b7c9e2,183,201,226,80.1903076171875,-7.3949055671691895,-3.4231722354888916
Dried Blood,#4b0101,75,1,1,13.150261878967285,31.121427536010742,20.771732330322266
Lightish Purple,#a552e6,165,82,230,50.93648910522461,49.76366424560547,-51.220943450927734
Rusty Red,#af2f0d,175,47,13,40.56779098510742,47.775753021240234,52.26094436645508
Lavender Blue,#8b88f8,139,136,248,60.85503387451172,18.266572952270508,-44.8664665222168
Light Grass Green,#9af764,154,247,100,89.22978210449219,-52.16080856323242,67.30183410644531
Light Mint Green,#a6fbb2,166,251,178,91.841552734375,-42.745052337646484,36.536537170410156
Sunflower,#ffc512,255,197,18,83.07842254638672,6.469123840332031,87.43730926513672
Velvet,#750851,117,8,81,25.65206527709961,44.734867095947266,-7.101406574249268
Brick Orange,#c14a09,193,74,9,47.98756408691406,42.995792388916016,59.90373992919922
Lightish Red,#fe2f4a,254,47,74,56.57845687866211,71.08931732177734,44.543949127197266
Pure Blue,#0203e2,2,3,226,25.825237274169922,58.835201263427734,-91.05355072021484
Twilight Blue,#0a437a,10,67,122,27.491607666015625,-2.3078198432922363,-29.94332504272461
Violet Red,#a50055,165,0,85,35.82445526123047,57.33724594116211,6.8999810218811035
Yellowy Brown,#ae8b0c,174,139,12,59.84172821044922,1.939847707748413,66.22454833984375
Carnation,#fd798f,253,121,143,67.43891143798828,47.78260040283203,21.62396812438965
Muddy Yellow,#bfac05,191,172,5,70.30001068115234,-7.846804141998291,75.9065170288086
Dark Seafoam Green,#3eaf76,62,175,118,64.08561706542969,-47.01449966430664,26.932327270507812
Deep Rose,#c74767,199,71,103,49.543304443359375,49.42813491821289,16.916404724121094
Dusty Red,#b9484e,185,72,78,46.83854675292969,42.99253845214844,26.944660186767578
Grey/blue,#647d8e,100,125,142,50.8939323425293,-9.599967956542969,-4.439783096313477
Lemon Lime,#bffe28,191,254,40,92.91890716552734,-44.96185302734375,89.50498962402344
Purple/pink,#d725de,215,37,222,52.80128479003906,74.21780395507812,-43.503334045410156
Brown Yellow,#b29705,178,151,5,63.4266357421875,-2.6898884773254395,70.10466766357422
Purple Brown,#673a3f,103,58,63,30.28057098388672,18.1966495513916,10.565335273742676
Wisteria,#a87dc2,168,125,194,58.67837142944336,22.5263614654541,-19.87908172607422
Banana Yellow,#fafe4b,250,254,75,97.12689208984375,-21.795072555541992,86.51718139648438
Lipstick Red,#c0022f,192,2,47,41.11817169189453,61.93024444580078,37.98047637939453
Water Blue,#0e87cc,14,135,204,53.09188461303711,-14.64391040802002,-34.660701751708984
Brown Grey,#8d8468,141,132,104,55.38642120361328,-3.6835131645202637,23.096315383911133
Vibrant Purple,#ad03de,173,3,222,43.922698974609375,71.50605773925781,-58.267601013183594
Baby Green,#8cff9e,140,255,158,91.50875854492188,-54.10622787475586,45.10886001586914
Barf Green,#94ac02,148,172,2,66.64918518066406,-26.009248733520508,71.56327819824219
Eggshell Blue,#c4fff7,196,255,247,95.83678436279297,-25.970640182495117,9.606711387634277
Sandy Yellow,#fdee73,253,238,115,93.53245544433594,-11.450898170471191,68.28034210205078
Cool Green,#33b864,51,184,100,66.42776489257812,-54.67013931274414,38.76372528076172
Pale,#fff9d0,255,249,208,97.62593841552734,-8.621928215026855,31.4307918548584
Blue/grey,#758da3,117,141,163,57.34205627441406,-8.657949447631836,-5.899083614349365
Hot Magenta,#f504c9,245,4,201,56.01953125,81.59099578857422,-26.759380340576172
Greyblue,#77a1b5,119,161,181,63.72003173828125,-15.035862922668457,-5.7481889724731445
Purpley,#8756e4,135,86,228,47.95652389526367,40.31486129760742,-55.189945220947266
Baby Shit Green,#889717,136,151,23,59.63134765625,-20.6382999420166,62.22182083129883
Brownish Pink,#c27e79,194,126,121,59.99325180053711,22.396947860717773,21.49415397644043
Dark Aquamarine,#017371,1,115,113,43.211185455322266,-31.305492401123047,-0.3889410197734833
Diarrhea,#9f8303,159,131,3,56.0776481628418,-0.5146331787109375,63.884056091308594
Light Mustard,#f7d560,247,213,96,86.55552673339844,-2.6842339038848877,68.00126647949219
Pale Sky Blue,#bdf6fe,189,246,254,93.1912612915039,-22.790027618408203,2.2823712825775146
Turtle Green,#75b84f,117,184,79,68.6061782836914,-40.16299819946289,51.561275482177734
Bright Olive,#9cbb04,156,187,4,71.57725524902344,-29.696670532226562,75.50655364990234
Dark Grey Blue,#29465b,41,70,91,28.161195755004883,-8.363529205322266,-10.370980262756348
Greeny Brown,#696006,105,96,6,40.47335433959961,-6.118347644805908,48.46601104736328
Lemon Green,#adf802,173,248,2,90.13819122314453,-49.34800720214844,90.96330261230469
Light Periwinkle,#c1c6fc,193,198,252,80.8769760131836,1.6126883029937744,-15.260143280029297
Seaweed Green,#35ad6b,53,173,107,63.049827575683594,-49.51890563964844,30.97365951538086
Sunshine Yellow,#fffd37,255,253,55,97.18766021728516,-19.9220027923584,92.14967346191406
Ugly Purple,#a442a0,164,66,160,44.64794158935547,46.28654861450195,-23.310611724853516
Medium Pink,#f36196,243,97,150,61.95481491088867,55.560569763183594,9.8071870803833
Puke Brown,#947706,148,119,6,51.63788604736328,1.0583213567733765,59.45595169067383
Very Light Pink,#fff4f2,255,244,242,97.01885223388672,-2.3690783977508545,14.316362380981445
Viridian,#1e9167,30,145,103,53.399845123291016,-43.176979064941406,19.7852840423584
Bile,#b5c306,181,195,6,75.71009063720703,-23.273361206054688,79.50724029541016
Faded Yellow,#feff7f,254,255,127,98.04621887207031,-18.380125045776367,68.58639526367188
Very Pale Green,#cffdbc,207,253,188,94.8880615234375,-29.331729888916016,36.454345703125
Vibrant Green,#0add08,10,221,8,77.23818969726562,-74.66380310058594,77.54387664794922
Bright Lime,#87fd05,135,253,5,89.78038787841797,-63.293861389160156,89.59355163574219
Spearmint,#1ef876,30,248,118,86.35131072998047,-74.84100341796875,55.608646392822266
Light Aquamarine,#7bfdc7,123,253,199,90.91475677490234,-52.04747772216797,24.97801399230957
Light Sage,#bcecac,188,236,172,88.8411865234375,-29.855276107788086,35.52173614501953
Yellowgreen,#bbf90f,187,249,15,91.23744201660156,-44.70093536376953,91.33698272705078
Baby Poo,#ab9004,171,144,4,60.836212158203125,-2.0999648571014404,67.91963958740234
Dark Seafoam,#1fb57a,31,181,122,65.44866943359375,-53.0041618347168,26.676021575927734
Deep Teal,#00555a,0,85,90,32.105445861816406,-23.615365982055664,-3.8847413063049316
Heather,#a484ac,164,132,172,59.251930236816406,13.93234920501709,-7.345152378082275
Rust Orange,#c45508,196,85,8,50.45819854736328,39.06013107299805,61.92720031738281
Dirty Blue,#3f829d,63,130,157,50.86908721923828,-19.117483139038086,-12.857634544372559
Fern Green,#548d44,84,141,68,53.406436920166016,-33.77517318725586,37.88961410522461
Bright Lilac,#c95efb,201,94,251,58.843143463134766,56.44358825683594,-49.18218994140625
Weird Green,#3ae57f,58,229,127,80.96656036376953,-65.35693359375,44.969295501708984
Peacock Blue,#016795,1,103,149,40.498233795166016,-15.08798885345459,-24.721895217895508
Avocado Green,#87a922,135,169,34,64.90895080566406,-29.3044490814209,64.22431182861328
Faded Orange,#f0944d,240,148,77,70.21891784667969,26.408349990844727,57.75786209106445
Grape Purple,#5d1451,93,20,81,21.71268653869629,35.514556884765625,-13.683799743652344
Hot Green,#25ff29,37,255,41,88.08895874023438,-81.31037902832031,82.70919036865234
Lime Yellow,#d0fe1d,208,254,29,93.95565795898438,-38.93219757080078,92.650634765625
Mango,#ffa62b,255,166,43,75.9022445678711,22.33784294128418,76.73638153076172
Shamrock,#01b44c,1,180,76,64.30043029785156,-60.535186767578125,46.88864517211914
Bubblegum,#ff6cb5,255,108,181,66.35993194580078,57.060821533203125,-0.056480444967746735
Purplish Brown,#6b4247,107,66,71,33.04087829589844,16.02777099609375,9.756331443786621
Vomit Yellow,#c7c10c,199,193,12,76.65556335449219,-14.829822540283203,80.43262481689453
Pale Cyan,#b7fffa,183,255,250,95.1727066040039,-29.304967880249023,7.092554569244385
Key Lime,#aeff6e,174,255,110,92.60211181640625,-48.254791259765625,67.55602264404297
Tomato Red,#ec2d01,236,45,1,52.44047927856445,65.8046875,69.30402374267578
Lightgreen,#76ff7b,118,255,123,90.29019927978516,-63.26073455810547,58.79248809814453
Merlot,#730039,115,0,57,23.86501121520996,44.11878204345703,5.511956691741943
Night Blue,#040348,4,3,72,4.383059978485107,20.335039138793945,-36.70224380493164
Purpleish Pink,#df4ec8,223,78,200,57.43639373779297,61.89549255371094,-24.33794403076172
Apple,#6ecb3c,110,203,60,73.90983581542969,-51.147789001464844,64.58683776855469
Baby Poop Green,#8f9805,143,152,5,60.45510482788086,-18.421077728271484,66.14929962158203
Green Apple,#5edc1f,94,220,31,78.39812469482422,-62.59054183959961,76.26617431640625
Heliotrope,#d94ff5,217,79,245,58.5728759765625,65.41209411621094,-46.35163879394531
Yellow/green,#c8fd3d,200,253,61,93.2578125,-40.74831008911133,85.33573913574219
Almost Black,#070d0d,7,13,13,3.2528369426727295,-2.1387736797332764,0.47528302669525146
Cool Blue,#4984b8,73,132,184,52.875,-11.209723472595215,-24.247804641723633
Leafy Green,#51b73b,81,183,59,66.55842590332031,-51.9350471496582,56.75434875488281
Mustard Brown,#ac7e04,172,126,4,56.23014450073242,7.942144393920898,64.64198303222656
Dusk,#4e5481,78,84,129,36.70793151855469,3.922839641571045,-19.125764846801758
Dull Brown,#876e4b,135,110,75,48.25403594970703,3.114532232284546,28.848270416259766
Frog Green,#58bc08,88,188,8,68.20052337646484,-53.65653991699219,70.55138397216797
Vivid Green,#2fef10,47,239,16,83.20764923095703,-76.69184112548828,82.11505126953125
Bright Light Green,#2dfe54,45,254,84,88.05817413330078,-78.28881072998047,70.85382843017578
Fluro Green,#0aff02,10,255,2,87.85983276367188,-83.38232421875,86.97748565673828
Kiwi,#9cef43,156,239,67,86.81303405761719,-50.173919677734375,76.32861328125
Seaweed,#18d17b,24,209,123,74.26786041259766,-62.765682220458984,38.00278091430664
Navy Green,#35530a,53,83,10,31.836347579956055,-22.870725631713867,37.89213562011719
Ultramarine Blue,#1805db,24,5,219,25.578718185424805,57.31241989135742,-87.67994689941406
Iris,#6258c4,98,88,196,42.85121536254883,23.205108642578125,-46.534690856933594
Pastel Orange,#ff964f,255,150,79,72.6145248413086,31.28122901916504,60.14873123168945
Yellowish Orange,#ffab0f,255,171,15,76.9615707397461,19.478483200073242,83.3604507446289
Perrywinkle,#8f8ce7,143,140,231,61.44194030761719,13.474154472351074,-35.140777587890625
Tealish,#24bca8,36,188,168,68.62391662597656,-46.66874694824219,7.8887104988098145
Dark Plum,#3f012c,63,1,44,11.12559986114502,30.037729263305664,-6.324265003204346
Pear,#cbf85f,203,248,95,92.2563705444336,-36.10222244262695,73.47777557373047
Pinkish Orange,#ff724c,255,114,76,65.54668426513672,48.24947738647461,53.76177215576172
Midnight Purple,#280137,40,1,55,6.560806751251221,25.60239601135254,-21.534408569335938
Light Urple,#b36ff6,179,111,246,58.98178482055664,41.96189498901367,-46.5567741394043
Dark Mint,#48c072,72,192,114,69.65345764160156,-51.950645446777344,36.400447845458984
Greenish Tan,#bccb7a,188,203,122,79.14767456054688,-19.410964965820312,46.328094482421875
Light Burgundy,#a8415b,168,65,91,42.96104049682617,41.151588439941406,13.62869644165039
Turquoise Blue,#06b1c4,6,177,196,65.67780303955078,-37.43849182128906,-10.924416542053223
Ugly Pink,#cd7584,205,117,132,59.645225524902344,32.13261413574219,15.345958709716797
Sandy,#f1da7a,241,218,122,87.49052429199219,-6.102664470672607,57.82963180541992
Electric Pink,#ff0490,255,4,144,56.10209274291992,79.66504669189453,4.846912384033203
Muted Purple,#805b87,128,91,135,43.90058135986328,18.26667594909668,-10.914402961730957
Mid Green,#50a747,80,167,71,61.5450553894043,-45.36045455932617,46.24091339111328
Greyish,#a8a495,168,164,149,67.38870239257812,-4.838395118713379,16.774517059326172
Neon Yellow,#cfff04,207,255,4,94.13528442382812,-39.955223083496094,95.03118896484375
Banana,#ffff7e,255,255,126,98.11576080322266,-18.05603790283203,69.10462188720703
Carnation Pink,#ff7fa7,255,127,167,69.32539367675781,47.48878860473633,11.697399139404297
Tomato,#ef4026,239,64,38,55.06089401245117,61.71978759765625,59.81113815307617
Sea,#3c9992,60,153,146,57.64484786987305,-33.288936614990234,3.247218608856201
Muddy Brown,#886806,136,104,6,46.19256591796875,3.8891725540161133,54.660858154296875
Turquoise Green,#04f489,4,244,137,85.20476531982422,-72.52349090576172,45.79409408569336
Buff,#fef69e,254,246,158,96.07747650146484,-12.073467254638672,52.643409729003906
Fawn,#cfaf7b,207,175,123,73.42401885986328,2.043231248855591,38.857215881347656
Muted Blue,#3b719f,59,113,159,45.51609802246094,-10.404348373413086,-22.260129928588867
Pale Rose,#fdc1c5,253,193,197,83.68610382080078,17.10018539428711,17.03192901611328
Dark Mint Green,#20c073,32,192,115,68.86491394042969,-57.70797348022461,34.7132568359375
Amethyst,#9b5fc0,155,95,192,50.32130813598633,34.22001266479492,-32.02113723754883
Blue/green,#0f9b8e,15,155,142,57.31547927856445,-40.625064849853516,4.760860919952393
Chestnut,#742802,116,40,2,27.874372482299805,30.192941665649414,40.40720748901367
Sick Green,#9db92c,157,185,44,71.17168426513672,-27.62293815612793,67.95134735107422
Pea,#a4bf20,164,191,32,73.35049438476562,-27.925695419311523,73.18653869628906
Rusty Orange,#cd5909,205,89,9,52.68031311035156,40.516021728515625,63.99816131591797
Stone,#ada587,173,165,135,67.82935333251953,-5.066921234130859,24.66286277770996
Rose Red,#be013c,190,1,60,40.80989456176758,61.92738723754883,29.85869026184082
Pale Aqua,#b8ffeb,184,255,235,94.90613555908203,-31.34485626220703,13.90443229675293
Deep Orange,#dc4d01,220,77,1,53.21141815185547,50.848533630371094,67.5091323852539
Earth,#a2653e,162,101,62,49.07799530029297,18.799097061157227,37.5230827331543
Mossy Green,#638b27,99,139,39,53.396549224853516,-29.52098846435547,50.52250289916992
Grassy Green,#419c03,65,156,3,57.093257904052734,-48.64153289794922,61.44675064086914
Pale Lime Green,#b1ff65,177,255,101,92.6935806274414,-47.828338623046875,71.20005798339844
Light Grey Blue,#9dbcd4,157,188,212,74.53791809082031,-11.427685737609863,-5.089052200317383
Pale Grey,#fdfdfe,253,253,254,99.3318099975586,-5.878358840942383,11.91214656829834
Asparagus,#77ab56,119,171,86,64.85556030273438,-33.266151428222656,44.000362396240234
Blueberry,#464196,70,65,150,31.808576583862305,18.576757431030273,-38.9796142578125
Purple Red,#990147,153,1,71,32.89519500732422,53.711395263671875,10.898294448852539
Pale Lime,#befd73,190,253,115,92.98043823242188,-41.69336700439453,66.26316833496094
Greenish Teal,#32bf84,50,191,132,69.08700561523438,-52.764060974121094,26.74633026123047
Caramel,#af6f09,175,111,9,52.89173126220703,17.39100456237793,61.617759704589844
Deep Magenta,#a0025c,160,2,92,35.01982116699219,56.395999908447266,1.302273154258728
Light Peach,#ffd8b1,255,216,177,88.98832702636719,4.421052932739258,34.3353157043457
Milk Chocolate,#7f4e1e,127,78,30,38.30509567260742,15.068883895874023,39.6845817565918
Ocher,#bf9b0c,191,155,12,65.83458709716797,0.9377235174179077,71.72978210449219
Off Green,#6ba353,107,163,83,61.700538635253906,-34.181644439697266,41.331504821777344
Purply Pink,#f075e6,240,117,230,67.2216796875,53.780311584472656,-24.662063598632812
Lightblue,#7bc8f6,123,200,246,76.9229736328125,-20.040769577026367,-18.77033042907715
Dusky Blue,#475f94,71,95,148,40.248416900634766,-0.06491300463676453,-24.37293243408203
